x	y
670	0.0215417
671	0.0199032
672	0.0302179
673	0.020153
674	0.019838
675	0.0331934
676	0.0241413
677	0.0308139
678	0.0222908
679	0.0245942
680	0.0266611
681	0.0197982
682	0.0147614
683	0.0181051
684	0.0240429
685	0.0108613
686	0.0160055
687	0.0216262
688	0.0218957
689	0.0113987
690	0.0210565
691	0.0129769
692	0.0211891
693	0.0229326
694	0.0159579
695	0.0163706
696	0.0114518
697	0.0127265
698	0.0150659
699	0.0149764
700	0.0121965
701	0.0458899
702	0.0381519
703	0.041467
704	0.0371263
705	0.050208
706	0.036909
707	0.0598864
708	0.0429966
709	0.0486335
710	0.0517371
711	0.0479883
712	0.0512773
713	0.0317029
714	0.0490654
715	0.0493979
716	0.0731356
717	0.040759
718	0.0435465
719	0.0285736
720	0.0410746
721	0.0516947
722	0.0497819
723	0.0489996
724	0.0498715
725	0.0381822
726	0.039746
727	0.0284245
728	0.0494693
729	0.0453771
730	0.0217486
731	0.0377275
732	0.0381035
733	0.0294409
734	0.0403634
735	0.0467055
736	0.0301816
737	0.0339694
738	0.0402081
739	0.0320879
740	0.0542364
741	0.0361592
742	0.0369775
743	0.0490024
744	0.0366785
745	0.0346625
746	0.0511446
747	0.0167974
748	0.0344728
749	0.0295471
750	0.0220779
751	0.0324
752	0.0309201
753	0.0330745
754	0.0391706
755	0.0288485
756	0.0321005
757	0.0285023
758	0.04737
759	0.0263336
760	0.0215848
761	0.0448959
762	0.0527624
763	0.0199096
764	0.031236
765	0.044858
766	0.017762
767	0.0297613
768	0.0246667
769	0.0324191
770	0.0351738
771	0.0313788
772	0.028845
773	0.0406688
774	0.0294838
775	0.0314922
776	0.0444075
777	0.0287945
778	0.0389658
779	0.0302821
780	0.0369061
781	0.0418231
782	0.038241
783	0.0314225
784	0.0245354
785	0.0251488
786	0.0221426
787	0.026948
788	0.0232176
789	0.024249
790	0.0402989
791	0.0397742
792	0.0448717
793	0.03035
794	0.0218292
795	0.0299912
796	0.0260197
797	0.033907
798	0.0301676
799	0.0376768
800	0.0252925
801	0.0472729
802	0.0517009
803	0.0419104
804	0.0599799
805	0.0484494
806	0.0714691
807	0.0322566
808	0.0597905
809	0.0453127
810	0.0587569
811	0.0422185
812	0.0391831
813	0.0610154
814	0.0475988
815	0.0673495
816	0.0353947
817	0.0603895
818	0.0371001
819	0.0514588
820	0.0569966
821	0.0447173
822	0.0376918
823	0.0582565
824	0.0521222
825	0.0457741
826	0.0570611
827	0.052868
828	0.0348994
829	0.051201
830	0.0417336
831	0.0469122
832	0.0332812
833	0.0449465
834	0.0370505
835	0.0438829
836	0.0444698
837	0.041203
838	0.0408063
839	0.0426757
840	0.0381404
841	0.0380743
842	0.0473386
843	0.0450422
844	0.0621696
845	0.0315263
846	0.0268895
847	0.0362991
848	0.0335143
849	0.0294568
850	0.0497006
851	0.0542371
852	0.0430596
853	0.0396646
854	0.0423016
855	0.0407715
856	0.0246724
857	0.0280497
858	0.0525234
859	0.0312844
860	0.031918
861	0.0408892
862	0.0560882
863	0.0399373
864	0.0316776
865	0.0322894
866	0.0619408
867	0.0322953
868	0.0242431
869	0.0213214
870	0.0390754
871	0.0527485
872	0.040798
873	0.0302147
874	0.0378685
875	0.0441087
876	0.0379356
877	0.0348669
878	0.0317923
879	0.0598989
880	0.0481662
881	0.0304068
882	0.047589
883	0.0316699
884	0.0343174
885	0.0362045
886	0.0253085
887	0.0374365
888	0.0277837
889	0.0279899
